Temps;temps_ms;Temps_acquisition;Ancre;X;Y;Z;Precision %;Temps_s;Position erreur
00:00:00.000;0;0;49A2;16.75;9.9;0.0;77;0.0;0.5
00:00:00.000;0;0;49A3;16.1;17.05;0.0;77;0.0009984970092773438;0.5
00:00:00.001;1;1;49A1;18.45;9.75;0.0;77;0.001001119613647461;0.5
00:00:00.101;101;101;49A1;18.45;9.75;0.0;77;0.10115456581115723;0.5
00:00:00.101;101;101;49A2;16.75;9.9;0.0;77;0.10190844535827637;0.5
00:00:00.101;101;101;49A3;16.1;17.05;0.0;77;0.10176873207092285;0.5
00:00:00.202;202;202;49A1;18.45;9.75;0.0;77;0.20244622230529785;0.5
00:00:00.202;202;202;49A2;16.75;9.9;0.0;77;0.2020864486694336;0.5
00:00:00.202;202;202;49A3;16.1;17.05;0.0;77;0.20262718200683594;0.5
00:00:00.302;302;302;49A2;16.75;9.9;0.0;77;0.3029663562774658;0.5
00:00:00.303;303;303;49A1;18.45;9.75;0.0;77;0.3030586242675781;0.5
00:00:00.303;303;303;49A3;16.1;17.05;0.0;77;0.3033421039581299;0.5
00:00:00.403;403;403;49A1;18.45;9.75;0.0;77;0.4035515785217285;0.5
00:00:00.403;403;403;49A2;16.75;9.9;0.0;77;0.4033627510070801;0.5
00:00:00.404;404;404;49A3;16.1;17.05;0.0;77;0.40423035621643066;0.5
00:00:00.503;503;503;49A2;16.75;9.9;0.0;77;0.5038976669311523;0.5
00:00:00.504;504;504;49A1;18.45;9.75;0.0;77;0.5041229724884033;0.5
00:00:00.504;504;504;49A3;16.1;17.05;0.0;77;0.5046377182006836;0.5
00:00:00.604;604;604;49A1;18.45;9.75;0.0;77;0.6043920516967773;0.5
00:00:00.604;604;604;49A2;16.75;9.9;0.0;77;0.6042304039001465;0.5
00:00:00.604;604;604;49A3;16.1;17.05;0.0;77;0.6047351360321045;0.5
00:00:00.704;704;704;49A1;18.45;9.75;0.0;77;0.7048044204711914;0.5
00:00:00.704;704;704;49A2;16.75;9.9;0.0;77;0.7048146724700928;0.5
00:00:00.705;705;705;49A3;16.1;17.05;0.0;77;0.7051365375518799;0.5
00:00:00.804;804;804;49A2;16.75;9.9;0.0;77;0.8049907684326172;0.5
00:00:00.805;805;805;49A1;18.45;9.75;0.0;77;0.8052577972412109;0.5
00:00:00.805;805;805;49A3;16.1;17.05;0.0;77;0.8057985305786133;0.5
00:00:00.905;905;905;49A1;18.45;9.7;0.0;77;0.9056320190429688;0.5
00:00:00.905;905;905;49A2;16.75;9.9;0.0;77;0.9052093029022217;0.5
00:00:00.906;906;906;49A3;16.1;17.05;0.0;77;0.9060497283935547;0.5
00:00:01.005;1005;1005;49A1;18.45;9.7;0.0;77;1.0058929920196533;0.5
00:00:01.005;1005;1005;49A2;16.75;9.9;0.0;77;1.0054867267608643;0.5
